ID,Language_ID,Name,Provider,lang
118576,mala1533,Kristang,elcat,
118577,mala1533,Malaccan,elcat,
118578,mala1533,Malaccan Creole Portuguese,elcat,
118579,mala1533,Malaqueiro,elcat,
118580,mala1533,Malaquenho,elcat,
118581,mala1533,Malaquense,elcat,
118582,mala1533,Malaquês,elcat,
118583,mala1533,Malayo-Portuguese,elcat,
118584,mala1533,Malaysian Creole Portuguese,elcat,
118585,mala1533,Moluccas Pidgin,elcat,
118586,mala1533,Papia Kristang,elcat,
118587,mala1533,Portuguese Patois,elcat,
118588,mala1533,Português de Malaca,elcat,
118589,mala1533,Serani,elcat,
118590,mala1533,Malaccan Creole Portuguese,glottolog,
118591,mala1533,Kristang,lexvo,no
118592,mala1533,Kristang language,lexvo,en
118593,mala1533,Língua cristã,lexvo,pt
118594,mala1533,Malaccan Creole Portuguese,lexvo,en
118595,mala1533,Малайско-португальский креольский язык,lexvo,ru
118596,mala1533,Malacca Creole,moseley & asher (1994),
118597,mala1533,Bahasa Geragau,multitree,
118598,mala1533,Bahasa Serani,multitree,
118599,mala1533,Kristang,multitree,
118600,mala1533,Malaccan,multitree,
118601,mala1533,Malaccan Creole Portuguese,multitree,
118602,mala1533,Malaqueiro,multitree,
118603,mala1533,Malaquenho,multitree,
118604,mala1533,Malaquense,multitree,
118605,mala1533,Malaquês,multitree,
118606,mala1533,Malayo-Portuguese,multitree,
118607,mala1533,Malaysian Creole Portuguese,multitree,
118608,mala1533,Moluccas Pidgin,multitree,
118609,mala1533,Papia Kristang,multitree,
118610,mala1533,Papia kristang,multitree,
118611,mala1533,Portuguese Patois,multitree,
118612,mala1533,Português de Malaca,multitree,
118613,mala1533,Serani,multitree,
118614,mala1533,Malacca Creole,wals,
118615,mala1533,Kristang,wals other,
118616,mala1533,Papia Kristang,wals other,
118617,maca1262,Macaense,elcat,
118618,maca1262,Macanese,elcat,
118619,maca1262,Macao Creole Portuguese,elcat,
118620,maca1262,Makista,elcat,
118621,maca1262,Maquista,elcat,
118622,maca1262,Patuá,elcat,
118623,maca1262,澳門土生葡語,elcat,
118624,maca1262,Macaista,lexvo,de
118625,maca1262,Macanese,lexvo,en
118626,maca1262,Macanese language,lexvo,en
118627,maca1262,Macaopatois,lexvo,no
118628,maca1262,Patuá macaense,lexvo,pt
118629,maca1262,ภาษามาเก๊า,lexvo,th
118630,maca1262,マカオ語,lexvo,ja
118631,maca1262,土生葡語,lexvo,zh
118632,maca1262,澳門土語,lexvo,yue
118633,maca1262,마카오어,lexvo,ko
118634,maca1262,Macaense,multitree,
118635,maca1262,Macanese,multitree,
118636,maca1262,Macanés,multitree,
118637,maca1262,Macao Creole Portuguese,multitree,
118638,maca1262,Patua,multitree,
118639,timo1258,Bidau Creole Portuguese,lexvo,en
118640,timo1258,Timor Pidgin,lexvo,en
118641,timo1258,"Pidgin, Timor",multitree,
118642,timo1258,Portuguese Timor,multitree,
118643,timo1258,Timor Creole Portuguese,multitree,
118644,timo1258,Timor Pidgin,multitree,
118645,papi1253,An Phaipeamaintis,lexvo,ga
118646,papi1253,Bahasa Papiamento,lexvo,id
118647,papi1253,Język papiamento,lexvo,pl
118648,papi1253,Lingua papiamento,lexvo,it
118649,papi1253,Papiamento,lexvo,br
118650,papi1253,Papiamento keel,lexvo,et
118651,papi1253,Papiaments,lexvo,af
118652,papi1253,Papiamentu,lexvo,de
118653,papi1253,Papiamintsk,lexvo,fy
118654,papi1253,papiamento,lexvo,fr
118655,papi1253,Пап'яменто,lexvo,uk
118656,papi1253,Папьяменто,lexvo,ru
118657,papi1253,パピアメント語,lexvo,ja
118658,papi1253,帕皮阿门托语,lexvo,zh
118659,papi1253,파피아멘토어,lexvo,ko
118660,papi1253,Papiamento,moseley & asher (1994),
118661,papi1253,Curassese,multitree,
118662,papi1253,Curaçoleño,multitree,
118663,papi1253,Papago,multitree,
118664,papi1253,Papiam,multitree,
118665,papi1253,Papiamen,multitree,
118666,papi1253,Papiamento,multitree,
118667,papi1253,Papiamentoe,multitree,
118668,papi1253,Papiamentu,multitree,
118669,papi1253,Papiamentu,wals,
118670,papi1253,Papiamento,wals other,
118671,kabu1256,Cape Verdean Creole,lexvo,en
118672,kabu1256,Creolo capoverdiano,lexvo,it
118673,kabu1256,Criollo caboverdiano,lexvo,es
118674,kabu1256,Crioulo,lexvo,nl
118675,kabu1256,Crioulo cabo-verdiano,lexvo,pt
118676,kabu1256,Crioulo caboverdiano,lexvo,gl
118677,kabu1256,Créole du Cap-Vert,lexvo,fr
118678,kabu1256,Język kreolski Wysp Zielonego Przylądka,lexvo,pl
118679,kabu1256,Kabuverdianu,lexvo,en
118680,kabu1256,Kap Verde-kreol,lexvo,sv
118681,kabu1256,Kapverdisches Kreol,lexvo,de
118682,kabu1256,Kapverdská kreolština,lexvo,cs
118683,kabu1256,Кабовердиански език,lexvo,bg
118684,kabu1256,Кабувердьяну,lexvo,ru
118685,kabu1256,カーボベルデ・クレオール語,lexvo,ja
118686,kabu1256,Caboverdiano,multitree,
118687,kabu1256,Kabuverdianu,multitree,
118688,uppe1455,Crioulo da Guiné-Bissau,lexvo,pt
118689,uppe1455,Créole de Guinée-Bissau,lexvo,fr
118690,uppe1455,Guinea-Bissau Creole,lexvo,en
118691,uppe1455,Kriol,lexvo,no
118692,uppe1455,Upper Guinea Crioulo,lexvo,en
118693,uppe1455,ギニアビサウ・クレオール語,lexvo,ja
118694,uppe1455,Crioulo,moseley & asher (1994),
118695,uppe1455,"Crioulo, Upper Guinea",multitree,
118696,uppe1455,Guine Crioulo,multitree,
118697,uppe1455,Guinea-Bissau Creole,multitree,
118698,uppe1455,Kiryol,multitree,
118699,uppe1455,Kriulo,multitree,
118700,uppe1455,Portuguese Creole,multitree,
118701,uppe1455,Portuguese Guinea,multitree,
118702,uppe1455,Senegal,multitree,
118703,uppe1455,Guinea Bissau Crioulo,wals,
118704,uppe1455,Crioulo (Guinea Bissau),wals other,
118705,bant1299,Bantu Layer Lower Guinea Portuguese,glottolog,
118706,prin1242,Idioma principense,lexvo,es
118707,prin1242,Principense,lexvo,en
118708,prin1242,Principense language,lexvo,en
118709,prin1242,Principenski jezik,lexvo,sh
118710,prin1242,"""Moncó""",multitree,
118711,prin1242,Lun'gwiye,multitree,
118712,prin1242,Principense,multitree,
118713,prin1242,Príncipense,wals,
118714,west2339,Western Asturian,multitree,
118715,east2272,Eastern Asturian,multitree,
118716,vall1249,Patoé Valdoten,multitree,
118717,vall1249,Valdostano,multitree,
118718,vall1249,Valdotain,multitree,
118719,vall1249,Valle D'aosta,multitree,
118720,vaud1238,Vaudois,multitree,
118721,neuc1242,Neuch-Telois,multitree,
118722,neuc1242,Neuchâtelais,multitree,
118723,lyon1243,Lyonnais,multitree,
118724,fran1262,Franche-Comtois,multitree,
118725,fran1262,Fribourgois,multitree,
118726,fran1262,Jurassien,multitree,
118727,savo1253,Savoyard,multitree,
118728,neuc1243,Neuchatelais,multitree,
118729,vala1242,Valaisan,multitree,
118730,vala1242,Valaisien,multitree,
118731,faet1239,Faetar,multitree,
118732,faet1239,Faeto,multitree,
118733,faet1239,Faeto-Celle S. Vito,multitree,
118734,cell1238,Celle San Vito,multitree,
118735,pont1254,Ponthieu,multitree,
118736,verm1238,Vermandois,multitree,
118737,belg1240,Belgian Picard,multitree,
118738,hain1252,Hainaut,multitree,
118739,camb1242,Cambresis,multitree,
118740,arto1238,Artois,multitree,
118741,vime1238,Vimeu,multitree,
118742,amie1238,Amienois,multitree,
118743,sant1408,Santerre,multitree,
118744,boul1236,Boulonnais,multitree,
118745,lill1247,Lillois,multitree,
118746,cala1255,Calaisis,multitree,
118747,reun1238,Reunion Creole French,glottolog,
118748,reun1238,Creolo della Riunione,lexvo,it
118749,reun1238,Créole réunionnais,lexvo,fr
118750,reun1238,Réunion Creole French,lexvo,en
118751,reun1238,Réunion Creole,lexvo,en
118752,reun1238,Réunion-Kreolisch,lexvo,de
118753,reun1238,レユニオン・クレオール語,lexvo,ja
118754,reun1238,Indian Ocean Creole French,multitree,
118755,reun1238,Réunion Creole French,multitree,
118756,tayo1238,Tayo,lexvo,en
118757,tayo1238,Tayo language,lexvo,en
118758,tayo1238,タヨ語,lexvo,ja
118759,tayo1238,"""Caldoche""",multitree,
118760,tayo1238,"""Kaldosh""",multitree,
118761,tayo1238,Bichelemar,multitree,
118762,tayo1238,New Caledonia Pidgin French,multitree,
118763,tayo1238,Patois,multitree,
118764,tayo1238,Patois de St-Louis,multitree,
118765,tayo1238,Tayo,multitree,
118766,tayo1238,Tayo,wals,
118767,tayo1238,Kaldosh,wals other,
118768,efta1238,Eftawagaria,multitree,
118769,kran1246,Krantiki,multitree,
118770,kran1245,Kranaria,multitree,
118771,jama1262,Creolo giamaicano,lexvo,it
118772,jama1262,Créole jamaïcain,lexvo,fr
118773,jama1262,Jamaicaans Patois,lexvo,nl
118774,jama1262,Jamaicai angol nyelv,lexvo,hu
118775,jama1262,Jamaican Creole English,lexvo,en
118776,jama1262,Jamaican Patois,lexvo,en
118777,jama1262,Jamaican,lexvo,oc
118778,jama1262,Jamaikanisch-Kreolische Sprache,lexvo,de
118779,jama1262,Jamajský patois,lexvo,cs
118780,jama1262,Język jamajski,lexvo,pl
118781,jama1262,Patois jamaiquino,lexvo,es
118782,jama1262,Patwa,lexvo,sv
118783,jama1262,Siamaiceg,lexvo,cy
118784,jama1262,Ямайский креольский язык,lexvo,ru
118785,jama1262,ジャマイカ・クレオール語,lexvo,ja
118786,jama1262,파트와어,lexvo,ko
118787,jama1262,Western Caribbian Creole,moseley & asher (1994),
118788,jama1262,Bongo Talk,multitree,
118789,jama1262,Jamaican,multitree,
118790,jama1262,Jamaican Creole,multitree,
118791,jama1262,Jamaican Creole English,multitree,
118792,jama1262,Patois,multitree,
118793,jama1262,Patwa,multitree,
118794,jama1262,Quashie Talk,multitree,
118795,jama1262,Southwestern Caribbean Creole English,multitree,
118796,jama1262,Jamaican Creole,wals,
118797,jama1262,Creole (Jamaican),wals other,
118798,sana1297,Criollo sanandresano,lexvo,es
118799,sana1297,Islander Creole English,lexvo,en
118800,sana1297,San Andrés-Providencia Creole,lexvo,en
118801,sana1297,Райсальский креольский язык,lexvo,ru
118802,sana1297,Bende,multitree,
118803,sana1297,Criollo sanandresano,multitree,
118804,sana1297,Créole de San Andrés,multitree,
118805,sana1297,Islander Creole English,multitree,
118806,sana1297,San Andrés Creole,multitree,
118807,kwin1243,Kwinti,lexvo,en
118808,kwin1243,Kwinti,multitree,
118809,ndyu1242,Aukan,glottolog,
118810,ndyu1242,Aukaans,lexvo,de
118811,ndyu1242,Businenge Tongo,lexvo,en
118812,ndyu1242,Eastern Maroon Creole,lexvo,en
118813,ndyu1242,Ndjuka,lexvo,fr
118814,ndyu1242,Ndyuka,lexvo,en
118815,ndyu1242,Nenge,lexvo,en
118816,ndyu1242,Ндюка,lexvo,ru
118817,ndyu1242,은쥬카어,lexvo,ko
118818,ndyu1242,Djuka,moseley & asher (1994),
118819,ndyu1242,"""Djoeka""",multitree,
118820,ndyu1242,"""Djuka""",multitree,
118821,ndyu1242,Aukaans,multitree,
118822,ndyu1242,Aukan,multitree,
118823,ndyu1242,Djoe-Tongo,multitree,
118824,ndyu1242,Djuka,multitree,
118825,ndyu1242,Ndjuka,multitree,
118826,ndyu1242,Ndjuká,multitree,
118827,ndyu1242,Ndyuka,multitree,
118828,ndyu1242,Njuká,multitree,
118829,ndyu1242,Okanisi,multitree,
118830,ndyu1242,Ndyuka,wals,
118831,ndyu1242,Djuka,wals other,
118832,ndyu1242,Dyuka,wals other,
118833,sout3076,Southeastern varieties,glottolog,
118834,nort3097,Northeastern varieties,glottolog,
118835,meli1237,Melilup,multitree,
118836,wain1246,Wainanana,multitree,
118837,losi1240,Losiara,multitree,
118838,losi1240,Raosiara,multitree,
118839,taun1250,Taunita,multitree,
118840,pets1237,Petspets,multitree,
118841,rats1237,Ratsua,elcat,
118842,rats1237,Ratsua,multitree,
118843,arav1240,Aravia,multitree,
118844,kuru1306,Kurur,multitree,
118845,vaen1237,Vaene',multitree,
118846,vado1244,Vado,multitree,
118847,vavo1237,Vavoehpoa',multitree,
118848,vasu1237,Vasui,multitree,
118849,vapo1240,Vapopeo'-Rausaura,multitree,
118850,vado1245,Vado-Vaene',multitree,
118851,vapo1239,Vapopeo',multitree,
118852,maor1246,Maori,elcat,
118853,maor1246,Māori,elcat,
118854,maor1246,Bahasa Maori,lexvo,id
118855,maor1246,Bahasa Māori,lexvo,ms
118856,maor1246,Gagana Māoli,lexvo,sm
118857,maor1246,Idioma maorí,lexvo,es
118858,maor1246,Język maoryski,lexvo,pl
118859,maor1246,Lengua maori,lexvo,lij
118860,maor1246,Limba maori,lexvo,ro
118861,maor1246,Lingua Maoriana,lexvo,la
118862,maor1246,Lingua maorí,lexvo,gl
118863,maor1246,Lingua māori,lexvo,it
118864,maor1246,Língua maori,lexvo,pt
118865,maor1246,Maoori keel,lexvo,et
118866,maor1246,Maorais,lexvo,ga
118867,maor1246,Maori,lexvo,ca
118868,maor1246,Maori de Nouvelle-Zélande,lexvo,fr
118869,maor1246,Maori nyelv,lexvo,hu
118870,maor1246,Maoria lingvo,lexvo,eo
118871,maor1246,Maorieg,lexvo,br
118872,maor1246,Maoriera,lexvo,eu
118873,maor1246,Maorijčina,lexvo,sk
118874,maor1246,Maorin kieli,lexvo,fi
118875,maor1246,Maorische Sprache,lexvo,de
118876,maor1246,Maorisk,lexvo,no
118877,maor1246,Maorių kalba,lexvo,lt
118878,maor1246,Maoru valoda,lexvo,lv
118879,maor1246,Maorština,lexvo,cs
118880,maor1246,Mawori,lexvo,wa
118881,maor1246,Mawri simi,lexvo,qu
118882,maor1246,Maòri,lexvo,oc
118883,maor1246,Māori language,lexvo,en
118884,maor1246,Māori-gú,lexvo,nan
118885,maor1246,Reo Māori,lexvo,mi
118886,maor1246,Tavas Māori,lexvo,kw
118887,maor1246,Wikang Māori,lexvo,tl
118888,maor1246,maori,lexvo,fr
118889,maor1246,Μαορί γλώσσα,lexvo,el
118890,maor1246,Маары,lexvo,be
118891,maor1246,Маори,lexvo,ru
118892,maor1246,Маорски език,lexvo,bg
118893,maor1246,Маорски јазик,lexvo,mk
118894,maor1246,Маоры,lexvo,be
118895,maor1246,Маорі,lexvo,uk
118896,maor1246,מאורית,lexvo,he
118897,maor1246,لغة ماورية,lexvo,ar
118898,maor1246,მაორული ენა,lexvo,ka
118899,maor1246,ማዖሪ ቋንቋ,lexvo,am
118900,maor1246,マオリ語,lexvo,ja
118901,maor1246,毛利语,lexvo,zh
118902,maor1246,마오리어,lexvo,ko
118903,maor1246,Maori,moseley & asher (1994),
118904,maor1246,Maori,multitree,
118905,maor1246,Maorí,multitree,
118906,maor1246,Neu-Seeland,multitree,
118907,maor1246,New Zealand Maori,multitree,
118908,maor1246,Maori (New Zealand),ruhlen (1987),
118909,maor1246,Maori,wals,
118910,mori1267,Moriori,multitree,
118911,mang1402,Mangaia,multitree,
118912,atiu1237,Atiu,multitree,
118913,aitu1237,Aitutaki,multitree,
118914,mauk1238,Mauke,multitree,
118915,miti1242,Mitiaro,multitree,
118916,raro1242,Rarotonga,multitree,
118917,fang1249,Fangatau,multitree,
118918,fang1249,Tupitimoake,multitree,
118919,reao1237,Reao,multitree,
118920,vahi1237,Vahitu,multitree,
118921,napu1240,Napuka,multitree,
118922,tapu1238,Tapuhoe,multitree,
118923,para1305,Parata,multitree,
118924,para1305,Putahi,multitree,
118925,mara1400,Marangai,multitree,
118926,aust1304,Austral,elcat,
118927,aust1304,Tubuai-Rurutu,elcat,
118928,aust1304,Austral,lexvo,en
118929,aust1304,Austral language,lexvo,en
118930,aust1304,Austral,multitree,
118931,aust1304,Dialectes des Iles Australes,multitree,
118932,aust1304,Dialectos de las islas Australes,multitree,
118933,aust1304,Tubuai-Rurutu,multitree,
118934,tahi1242,Idioma tahitiano,lexvo,es
118935,tahi1242,Język tahitański,lexvo,pl
118936,tahi1242,Lengua tahitiann-a,lexvo,lij
118937,tahi1242,Língua taitiana,lexvo,pt
118938,tahi1242,Reo Tahiti,lexvo,mi
118939,tahi1242,Tahiti simi,lexvo,qu
118940,tahi1242,Tahitiaans,lexvo,nl
118941,tahi1242,Tahitian,lexvo,en
118942,tahi1242,Tahitian language,lexvo,en
118943,tahi1242,Tahitianische Sprache,lexvo,de
118944,tahi1242,Tahitieg,lexvo,br
118945,tahi1242,Tahitien,lexvo,fr
118946,tahi1242,Tahitin kieli,lexvo,fi
118947,tahi1242,Tahitisk,lexvo,no
118948,tahi1242,Tahitiska,lexvo,sv
118949,tahi1242,Tahitià,lexvo,ca
118950,tahi1242,Tahityan,lexvo,pih
118951,tahi1242,Tahitïeg,lexvo,cy
118952,tahi1242,Taitiečių kalba,lexvo,lt
118953,tahi1242,tahitien,lexvo,fr
118954,tahi1242,Таитянский язык,lexvo,ru
118955,tahi1242,Таіцянская мова,lexvo,be
118956,tahi1242,لغة تاهيتية,lexvo,ar
118957,tahi1242,‘Ōlelo Kahiki,lexvo,haw
118958,tahi1242,タヒチ語,lexvo,ja
118959,tahi1242,타히티어,lexvo,ko
118960,tahi1242,Tahitian,moseley & asher (1994),
118961,tahi1242,Tahiti,multitree,
118962,tahi1242,Tahitian,multitree,
118963,tahi1242,Tahitian,ruhlen (1987),
118964,tahi1242,Tahitian,wals,
118965,fatu1237,Fatu Hiva,multitree,
118966,hiva1242,Hiva Oa,multitree,
118967,tahu1239,Tahuta,multitree,
118968,uahu1237,Ua Huka,multitree,
118969,nuku1261,Nuku Hiva,multitree,
118970,uapo1237,Ua Pou,multitree,
118971,hatu1243,Hatutu,multitree,
118972,natc1248,Natchaba,multitree,
118973,nort2780,Northern Dagara,lexvo,en
118974,nort2780,Dagaare,multitree,
118975,nort2780,Dagaari,multitree,
118976,nort2780,Dagara,multitree,
118977,nort2780,"Dagara, Northern",multitree,
118978,nort2780,Dagari,multitree,
118979,nort2780,Dagati,multitree,
118980,nort2780,Dagatri,multitree,
118981,nort2780,Dagatsi,multitree,
118982,nort2780,Degati,multitree,
118983,nort2780,Dogaari,multitree,
118984,nort2780,Northern Dagaare,multitree,
118985,sout2789,Southern Dagaare,lexvo,en
118986,sout2789,Dagara,moseley & asher (1994),
118987,sout2789,Dagaare,multitree,
118988,sout2789,"Dagaare, Southern",multitree,
118989,sout2789,Dagaari,multitree,
118990,sout2789,Dagara,multitree,
118991,sout2789,Dagari,multitree,
118992,sout2789,Dagati,multitree,
118993,sout2789,Dagatri,multitree,
118994,sout2789,Dagatsi,multitree,
118995,sout2789,Degati,multitree,
118996,sout2789,Dogaari,multitree,
118997,sout2789,Southern Dagari,multitree,
118998,sout2789,Dagaari,ruhlen (1987),
118999,sout2789,Dagaare,wals,
119000,sout2789,Dagare,wals other,
119001,fraf1238,Frafra,multitree,
119002,taln1239,Talene,multitree,
119003,taln1239,Talensi,multitree,
119004,taln1239,Talne,multitree,
119005,taln1239,Talni,multitree,
119006,nank1248,Naani,multitree,
119007,nank1248,Nankani,multitree,
119008,nank1248,Nankanse,multitree,
119009,boon1238,Booni,multitree,
119010,gude1239,Gudeni,multitree,
119011,nank1249,Nankana,multitree,
119012,sare1239,Saremdé,multitree,
119013,zaor1238,Joore,multitree,
119014,zaor1238,Zaore,multitree,
119015,yaad1238,Yaadré,multitree,
119016,yaan1236,Yaande,multitree,
119017,ouap1235,Ouapadoupou,multitree,
119018,taol1236,Taolendé,multitree,
119019,ngun1272,Ngungwel,lexvo,en
119020,ngun1272,Engungwel,multitree,
119021,ngun1272,Ngangoulou,multitree,
119022,ngun1272,Ngungulu,multitree,
119023,ngun1272,Ngungwel,multitree,
119024,ngun1272,Northeastern Teke,multitree,
119025,teke1278,Teke-Ebo,lexvo,en
119026,teke1278,Bamboma,multitree,
119027,teke1278,Boma,multitree,
119028,teke1278,Boo,multitree,
119029,teke1278,Boõ,multitree,
119030,teke1278,Central Teke,multitree,
119031,teke1278,Eboo Teke,multitree,
119032,teke1278,Eboom,multitree,
119033,teke1278,Iboo,multitree,
119034,teke1278,Teke-Boma,multitree,
119035,teke1278,Teke-Eboo,multitree,
119036,teke1276,Teke-Tyee,lexvo,en
119037,teke1276,Teke-Tyee,multitree,
119038,teke1276,West Teke,multitree,
119039,teke1280,Teke-Kukuya,lexvo,en
119040,teke1280,Teke (South),moseley & asher (1994),
119041,teke1280,Chikuya,multitree,
119042,teke1280,Kikuwa,multitree,
119043,teke1280,Koukouya,multitree,
119044,teke1280,Kukwa,multitree,
119045,teke1280,Southern Teke,multitree,
119046,teke1280,Teke (Southern),multitree,
119047,teke1280,Teke-Kukuya,multitree,
119048,teke1280,Kukwa,ruhlen (1987),
119049,teke1280,Teke (Southern),wals,
119050,teke1280,Kukuya dialect,wals other,
119051,teke1280,Southern,wals other,
119052,teke1280,Teke,wals other,
119053,teke1280,Teke (Kukuya),wals other,
119054,teke1274,Teke-Fuumu,lexvo,en
119055,teke1274,Central Teke,moseley & asher (1994),
119056,teke1274,Ifumu,multitree,
119057,teke1274,Kiteke,multitree,
119058,teke1274,South Central Teke,multitree,
119059,teke1274,Teke (South Central),multitree,
119060,teke1274,Teke du Pool,multitree,
119061,teke1274,Teke-Fuumu,multitree,
119062,teke1274,Fumu,ruhlen (1987),
119063,teke1274,Ifumu,wals,
119064,wuum1238,Iwuumu,multitree,
119065,wuum1238,Wumbu,multitree,
119066,wuum1238,Wuumu,multitree,
119067,ntsw1238,Ntswar,multitree,
119068,ntsi1238,Ntsiam,multitree,
119069,ngee1239,Esingee,multitree,
119070,ngee1239,Ngee,multitree,
119071,bali1275,Bali,glottolog,
119072,saka1287,Sakata,lexvo,en
119073,saka1287,Kisakata,multitree,
119074,saka1287,Lesa,multitree,
119075,saka1287,Odual,multitree,
119076,saka1287,Saka,multitree,
119077,saka1287,Sakata,multitree,
119078,boma1248,Boma-Tiene-Mpe,glottolog,
119079,yaka1269,Yaka (Democratic Republic of Congo),lexvo,en
119080,yaka1269,Yaka,lexvo,en
119081,yaka1269,"Yaka (Bantu, Zone H)",moseley & asher (1994),
119082,yaka1269,Iaca,multitree,
119083,yaka1269,Iaka,multitree,
119084,yaka1269,Iyaka,multitree,
119085,yaka1269,Kiyaka,multitree,
119086,yaka1269,Yaka,multitree,
119087,yaka1269,Yaka (in Democratic Republic of Congo),ruhlen (1987),
119088,yaka1269,Yaka,wals,
119089,yaka1269,Yaka (in Democratic Republic of Congo),wals other,
119090,suku1259,Suku,lexvo,en
119091,suku1259,Kisuku,multitree,
119092,suku1259,Suku,multitree,
119093,beem1239,Beembe,lexvo,en
119094,beem1239,Bembe (CK if same Bembe),moseley & asher (1994),
119095,beem1239,Beembe,multitree,
119096,beem1239,Bembe,multitree,
119097,beem1239,Kibeembe,multitree,
119098,beem1239,Bembe (Congo),ruhlen (1987),
119099,beem1239,Beembe,wals,
119100,beem1239,Beembe (H.11),wals other,
119101,vanu1242,Vanuma,lexvo,en
119102,vanu1242,Bambutuku,multitree,
119103,vanu1242,Bvanuma,multitree,
119104,vanu1242,Livanuma,multitree,
119105,vanu1242,Vanuma,multitree,
119106,nyal1250,Nyali,lexvo,en
119107,nyal1250,Huku,multitree,
119108,nyal1250,Linyali,multitree,
119109,nyal1250,North Nyali,multitree,
119110,nyal1250,Nyali,multitree,
119111,nyal1250,Nyali-Kilo,multitree,
119112,nyal1250,Nyari,multitree,
119113,budu1250,Budu,lexvo,en
119114,budu1250,Bodo,multitree,
119115,budu1250,Budu,multitree,
119116,budu1250,Ebudu,multitree,
119117,budu1250,Kibudu,multitree,
119118,ngel1238,Ngelima,lexvo,en
119119,ngel1238,Beo,moseley & asher (1994),
119120,ngel1238,Angba,multitree,
119121,ngel1238,Bangalema,multitree,
119122,ngel1238,Bangelima,multitree,
119123,ngel1238,Leangba,multitree,
119124,ngel1238,Lebeo,multitree,
119125,ngel1238,Ngelima,multitree,
119126,ngel1238,Angba,ruhlen (1987),
119127,ngel1238,Lebeo,wals,
119128,kang1286,Kango (Bas-Uele District),glottolog,
119129,kang1286,Kango (Bas-Uélé District),lexvo,en
119130,kang1286,Kango,lexvo,en
119131,kang1286,Kango,multitree,
119132,kang1286,Likango,multitree,
119133,lili1250,Lilikó,multitree,
119134,lili1249,Liká,multitree,
119135,lili1249,Liliká,multitree,
119136,liko1248,Ikó,multitree,
119137,liko1248,Likó,multitree,
119138,komo1260,Komo (Democratic Republic of Congo),lexvo,en
119139,komo1260,Komo,lexvo,en
119140,komo1260,Kikomo,multitree,
119141,komo1260,Kikumo,multitree,
119142,komo1260,Kikumu,multitree,
119143,komo1260,Kikuumu,multitree,
119144,komo1260,Komo,multitree,
119145,komo1260,Kumo,multitree,
119146,komo1260,Kumu,multitree,
119147,komo1260,Kuumu,multitree,
119148,bhel1238,Bhele,lexvo,en
119149,bhel1238,Bhele,multitree,
119150,bhel1238,Bili,multitree,
119151,bhel1238,Ebhele,multitree,
119152,bhel1238,Ipere,multitree,
119153,bhel1238,Kipere,multitree,
119154,bhel1238,Kipili,multitree,
119155,bhel1238,Pere,multitree,
119156,bhel1238,Peri,multitree,
119157,bhel1238,Pili,multitree,
119158,bhel1238,Piri,multitree,
119159,kang1285,Kango (Tshopo District),lexvo,en
119160,kang1285,Kango,lexvo,en
119161,kang1285,"""Dibatchua""",multitree,
119162,kang1285,"""Kibatchua""",multitree,
119163,kang1285,Dikango,multitree,
119164,kang1285,Kango,multitree,
119165,kang1285,Kango Pygmy,multitree,
119166,kang1285,Kikango,multitree,
119167,kang1285,Likango,multitree,
119168,kigu1238,Hamba,multitree,
119169,kigu1238,Kigumu,multitree,
119170,kigu1238,Kuamba,multitree,
119171,kigu1238,Lubulebule,multitree,
119172,suwa1240,Kusuwa,multitree,
119173,suwa1240,Suwa,multitree,
119174,kyan1239,Kihyanzi,multitree,
119175,kyan1239,Kyanzi,multitree,
119176,ngbe1238,Ngbee,lexvo,en
119177,ngbe1238,Lingbe,multitree,
119178,ngbe1238,Lingbee,multitree,
119179,ngbe1238,Majuu,multitree,
119180,ngbe1238,Mangbele,multitree,
119181,ngbe1238,Ngbee,multitree,
119182,nyan1303,Nyanga-li,lexvo,en
119183,nyan1303,Nyanga-li language,lexvo,en
119184,nyan1303,Linyanga-le,multitree,
119185,nyan1303,Nyanga-li,multitree,
119186,kari1306,Kare,elcat,
119187,kari1306,Kari,elcat,
119188,kari1306,Li-Kari-Li,elcat,
119189,kari1306,Kari,lexvo,en
119190,kari1306,Carí,multitree,
119191,kari1306,Kare,multitree,
119192,kari1306,Kari,multitree,
119193,kari1306,Li-Kari-Li,multitree,
119194,ngbi1238,Bangbinda,elcat,
119195,ngbi1238,Bungbinda,elcat,
119196,ngbi1238,Ngbinda,elcat,
119197,ngbi1238,Ngbinda,glottolog,
119198,ngbi1238,Ngbinda,lexvo,en
119199,ngbi1238,Bangbinda,multitree,
119200,ngbi1238,Bungbinda,multitree,
119201,ngbi1238,Ngbinda,multitree,
119202,homa1239,Homa,lexvo,en
119203,homa1239,Homa,multitree,
119204,ling1263,Lingala,glottolog,
119205,ling1263,Bahasa Lingala,lexvo,id
119206,ling1263,Dingala,lexvo,kg
119207,ling1263,Idioma lingala,lexvo,es
119208,ling1263,Język lingala,lexvo,pl
119209,ling1263,Lingala,lexvo,en
119210,ling1263,Lingala language,lexvo,en
119211,ling1263,Lingala lingvo,lexvo,eo
119212,ling1263,Lingala simi,lexvo,qu
119213,ling1263,Lingalum,lexvo,nov
119214,ling1263,Lingua lingala,lexvo,it
119215,ling1263,Lingála,lexvo,de
119216,ling1263,Língua lingala,lexvo,pt
119217,ling1263,lingala,lexvo,fr
119218,ling1263,Лингала,lexvo,ru
119219,ling1263,لىنگالاچە,lexvo,ug
